"AIRPORT_SEQ_ID","AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","AIRPORT_WAC_SEQ_ID2","AIRPORT_WAC","AIRPORT_COUNTRY_CODE_ISO","LAT_DEGREES","LATITUDE","LON_DEGREES","LONGITUDE",
1233804,12338,"INC","Hedong",71301,713,"CN",38,38.32000000,106,106.39333333,
1233901,12339,"IND","Indianapolis Muni/Weir Cook",4201,42,"US",39,39.72888889,86,-86.28166667,
1233902,12339,"IND","Indianapolis International",4201,42,"US",39,39.72555556,86,-86.28388889,
1233903,12339,"IND","Indianapolis International",4201,42,"US",39,39.72555556,86,-86.28388889,
1233904,12339,"IND","Indianapolis International",4201,42,"US",39,39.71722222,86,-86.29472222,
1234001,12340,"INF","In Guezzam Airport",50001,500,"DZ",19,19.56111111,5,5.75027778,
1234002,12340,"INF","In Guezzam Airport",50001,500,"DZ",19,19.56027778,5,5.75000000,
1234101,12341,"ING","Lago Argentino Airport",30301,303,"AR",50,-50.33472222,72,-72.24888889,
1234201,12342,"INH","Inhambane Airport",55001,550,"MZ",23,-23.87444444,35,35.40833333,
1234202,12342,"INH","Inhambane Airport",55001,550,"MZ",23,-23.87638889,35,35.40861111,
1234203,12342,"INH","Inhambane Airport",55001,550,"MZ",23,-23.87666667,35,35.40888889,
1234204,12342,"INH","Inhambane Airport",55001,550,"MZ",23,-23.87638889,35,35.40861111,
1234205,12342,"INH","Inhambane Airport",55001,550,"MZ",23,-23.87666667,35,35.40888889,
1234206,12342,"INH","Inhambane Airport",55001,550,"MZ",23,-23.87666667,35,35.40861111,
1234301,12343,"INL","Falls International",6301,63,"US",48,48.56305556,93,-93.40416667,
1234302,12343,"INL","Falls International",6301,63,"US",48,48.56555556,93,-93.40222222,
1234303,12343,"INL","Falls International Einarson Field",6301,63,"US",48,48.56555556,93,-93.40222222,
1234304,12343,"INL","Falls International",6301,63,"US",48,48.56555556,93,-93.40222222,
1234305,12343,"INL","Falls International Einarson Field",6301,63,"US",48,48.56555556,93,-93.40222222,
1234401,12344,"INN","Innsbruck Airport",40301,403,"AT",47,47.26083333,11,11.34722222,
1234402,12344,"INN","Innsbruck Airport",40301,403,"AT",47,47.26027778,11,11.34388889,
1234403,12344,"INN","Innsbruck Airport",40301,403,"AT",47,47.26027778,11,11.34472222,
1234404,12344,"INN","Innsbruck Airport",40301,403,"AT",47,47.26027778,11,11.34388889,
1234405,12344,"INN","Innsbruck Airport",40301,403,"AT",47,47.26027778,11,11.34472222,
1234501,12345,"INO","Inongo Airport",51701,517,"CD",1,-1.95000000,18,18.27916667,
1234502,12345,"INO","Inongo Airport",51701,517,"CD",1,-1.94666667,18,18.28527778,
1234701,12347,"INS","Creech AFB",8501,85,"US",36,36.58722222,115,-115.67333333,
1234801,12348,"INT","Smith Reynolds",3601,36,"US",36,36.13527778,80,-80.22555556,
1234802,12348,"INT","Smith Reynolds",3601,36,"US",36,36.13361111,80,-80.22194444,
1234901,12349,"INU","Nauru Island",84501,845,"NR",0,-0.53333333,166,166.91666667,
1235001,12350,"INV","Inverness/Dalcross",49301,493,"GB",57,57.54250000,4,-4.04833333,
1235002,12350,"INV","Inverness Airport",49301,493,"GB",57,57.54250000,4,-4.04750000,
1235101,12351,"INW","Winslow Municipal",8101,81,"US",35,35.02416667,110,-110.72500000,
1235102,12351,"INW","Winslow-Lindbergh Regional",8101,81,"US",35,35.02416667,110,-110.72500000,
1235103,12351,"INW","Winslow-Lindbergh Regional",8101,81,"US",35,35.02194444,110,-110.72250000,
1235104,12351,"INW","Winslow-Lindbergh Regional",8101,81,"US",35,35.02166667,110,-110.72305556,
1235105,12351,"INW","Winslow-Lindbergh Regional",8101,81,"US",35,35.02194444,110,-110.72250000,
1235106,12351,"INW","Winslow-Lindbergh Regional",8101,81,"US",35,35.02166667,110,-110.72305556,
1235107,12351,"INW","Winslow-Lindbergh Regional",8101,81,"US",35,35.02166667,110,-110.72277778,
1235108,12351,"INW","Winslow-Lindbergh Regional",8101,81,"US",35,35.02194444,110,-110.72250000,
1235201,12352,"IOA","Ioannina Airport",43301,433,"GR",39,39.69666667,20,20.82583333,
1235202,12352,"IOA","Ioannina Airport",43301,433,"GR",39,39.69638889,20,20.82250000,
1235203,12352,"IOA","Ioannina Airport",43301,433,"GR",39,39.69722222,20,20.82194444,
1235204,12352,"IOA","Ioannina Airport",43301,433,"GR",39,39.69638889,20,20.82250000,
1235205,12352,"IOA","Ioannina Airport",43301,433,"GR",39,39.69722222,20,20.82194444,
1235301,12353,"IOM","Isle of Man/Ronaldsway",49301,493,"GB",54,54.08250000,4,-4.62777778,
1235302,12353,"IOM","Isle of Man Airport",49301,493,"GB",54,54.08333333,4,-4.62388889,
1235303,12353,"IOM","Isle of Man Airport",49301,493,"GB",54,54.08333333,4,-4.62333333,
1235304,12353,"IOM","Isle of Man Airport",49301,493,"GB",54,54.08277778,4,-4.62694444,
1235305,12353,"IOM","Isle of Man Airport",49301,493,"GB",54,54.08333333,4,-4.62388889,
1235306,12353,"IOM","Isle of Man Airport",49301,493,"GB",54,54.08277778,4,-4.62694444,
1235401,12354,"ION","Impfondo Airport",51501,515,"CG",1,1.61333333,18,18.06194444,
1235402,12354,"ION","Impfondo Airport",51501,515,"CG",1,1.58944444,18,18.04694444,
1235501,12355,"IOR","Inishmore Airport",44101,441,"IE",53,53.10694444,9,-9.65555556,
1235502,12355,"IOR","Inishmore Airport",44101,441,"IE",53,53.10694444,9,-9.65388889,
1235503,12355,"IOR","Inishmore Airport",44101,441,"IE",53,53.10694444,9,-9.65305556,
1235504,12355,"IOR","Inishmore Airport",44101,441,"IE",53,53.10694444,9,-9.65388889,
1235505,12355,"IOR","Inishmore Airport",44101,441,"IE",53,53.10694444,9,-9.65305556,
1235601,12356,"IOS","Ilheus Airport",31601,316,"BR",14,-14.81388889,39,-39.03000000,
1235602,12356,"IOS","Bahia-Jorge Amado",31601,316,"BR",14,-14.81388889,39,-39.03000000,
1235603,12356,"IOS","Bahia-Jorge Amado",31601,316,"BR",14,-14.81583333,39,-39.03333333,
1235604,12356,"IOS","Jorge Amado",31601,316,"BR",14,-14.81583333,39,-39.03333333,
1235605,12356,"IOS","Bahia Jorge Amado",31601,316,"BR",14,-14.81583333,39,-39.03333333,
1235701,12357,"IOU","Ile Ouen Airport",84601,846,"NC",22,-22.46388889,166,166.78305556,
1235702,12357,"IOU","Ile Ouen Airport",84601,846,"NC",22,-22.46055556,166,166.78277778,
1235801,12358,"IOW","Iowa City Municipal",6101,61,"US",41,41.64027778,91,-91.54722222,
1235802,12358,"IOW","Iowa City Municipal",6101,61,"US",41,41.63972222,91,-91.54805556,
1235901,12359,"IPC","Mataveri International",32401,324,"CL",27,-27.16500000,109,-109.42666667,
1235902,12359,"IPC","Mataveri International",32401,324,"CL",27,-27.16472222,109,-109.42166667,
1236001,12360,"IPE","Ipil Airport",76601,766,"PH",7,7.78888889,122,122.60027778,
1236002,12360,"IPE","Ipil Airport",76601,766,"PH",7,7.78638889,122,122.60083333,
1236003,12360,"IPE","Ipil Airport",76601,766,"PH",7,7.78555556,122,122.60138889,
1236004,12360,"IPE","Ipil Airport",76601,766,"PH",7,7.78638889,122,122.60083333,
1236005,12360,"IPE","Ipil Airport",76601,766,"PH",7,7.78555556,122,122.60138889,
1236101,12361,"IPH","Ipoh Sultan Azlan Shah",74901,749,"MY",4,4.56694444,101,101.09583333,
1236102,12361,"IPH","Ipoh Sultan Azlan Shah",74901,749,"MY",4,4.56805556,101,101.09222222,
1236103,12361,"IPH","Ipoh Sultan Azlan Shah",74901,749,"MY",4,4.56916667,101,101.09305556,
1236104,12361,"IPH","Ipoh Sultan Azlan Shah",74901,749,"MY",4,4.56805556,101,101.09222222,
1236105,12361,"IPH","Ipoh Sultan Azlan Shah",74901,749,"MY",4,4.56916667,101,101.09305556,
1236201,12362,"IPI","San Luis",32701,327,"CO",0,0.86638889,77,-77.71166667,
1236202,12362,"IPI","San Luis",32701,327,"CO",0,0.86194444,77,-77.67194444,
1236203,12362,"IPI","San Luis",32701,327,"CO",0,0.86138889,77,-77.66750000,
1236204,12362,"IPI","San Luis",32701,327,"CO",0,0.86194444,77,-77.67194444,
1236205,12362,"IPI","San Luis",32701,327,"CO",0,0.86138889,77,-77.66750000,
1236301,12363,"IPL","Imperial County",9101,91,"US",32,32.83722222,115,-115.57472222,
1236302,12363,"IPL","Imperial County",9101,91,"US",32,32.83416667,115,-115.57861111,
1236303,12363,"IPL","Imperial County",9101,91,"US",32,32.83416667,115,-115.57888889,
1236304,12363,"IPL","Imperial County",9101,91,"US",32,32.83416667,115,-115.57861111,
1236305,12363,"IPL","Imperial County",9101,91,"US",32,32.83416667,115,-115.57888889,
1236401,12364,"IPN","Usiminas",31601,316,"BR",19,-19.47083333,42,-42.48750000,
1236501,12365,"IPT","Williamsport Regional",2301,23,"US",41,41.24222222,76,-76.92055556,
1236502,12365,"IPT","Williamsport Regional",2301,23,"US",41,41.24166667,76,-76.92194444,
1236503,12365,"IPT","Williamsport Regional",2301,23,"US",41,41.23833333,76,-76.93555556,
1236504,12365,"IPT","Williamsport Regional",2301,23,"US",41,41.24166667,76,-76.92194444,
1236601,12366,"IQ1","Al Taqaddum AB",63401,634,"IQ",33,33.33805556,43,43.59694444,
1236701,12367,"IQ2","Al Asad AB",63401,634,"IQ",33,33.78555556,42,42.44111111,
1236801,12368,"IQQ","Diego Aracena International",32401,324,"CL",20,-20.53527778,70,-70.18138889,
1236901,12369,"IQT","Coronel Francisco Secada Vignetta International",36801,368,"PE",3,-3.78472222,73,-73.30888889,
1237001,12370,"CRC","Circle City",101,1,"US",65,65.82916667,144,-144.06388889,
1237002,12370,"IRC","Circle City",101,1,"US",65,65.83055556,144,-144.07583333,
1237003,12370,"IRC","Circle City",101,1,"US",65,65.82805556,144,-144.07611111,
1237004,12370,"IRC","Circle City New",101,1,"US",65,65.82805556,144,-144.07611111,
1237005,12370,"IRC","Circle City",101,1,"US",65,65.82805556,144,-144.07611111,
1237101,12371,"IRD","Ishurdi Airport",70301,703,"BD",24,24.13333333,89,89.05277778,
1237102,12371,"IRD","Ishurdi Airport",70301,703,"BD",24,24.15250000,89,89.04944444,
1237201,12372,"IRG","Iron Range Airport",80201,802,"AU",12,-12.78888889,143,143.31250000,
1237301,12373,"IRI","Iringa Airport",58501,585,"TZ",7,-7.67055556,35,35.75027778,
1237302,12373,"IRI","Iringa Airport",58501,585,"TZ",7,-7.66861111,35,35.75222222,
1237303,12373,"IRI","Iringa Airport",58501,585,"TZ",7,-7.66833333,35,35.75222222,
1237304,12373,"IRI","Iringa Airport",58501,585,"TZ",7,-7.66861111,35,35.75222222,
1237305,12373,"IRI","Iringa Airport",58501,585,"TZ",7,-7.66833333,35,35.75222222,
1237306,12373,"IRI","Iringa Airport",58501,585,"TZ",7,-7.66861111,35,35.75194444,
1237307,12373,"IRI","Iringa Airport",58501,585,"TZ",7,-7.66861111,35,35.75222222,
1237401,12374,"IRJ","Capitan Vicente A Almonacid",30301,303,"AR",29,-29.38333333,66,-66.78333333,
1237501,12375,"IRK","Clarence Cannon Memorial",6401,64,"US",40,40.09250000,92,-92.54388889,
1237502,12375,"IRK","Kirksville Regional",6401,64,"US",40,40.09361111,92,-92.54500000,
1237503,12375,"IRK","Kirksville Regional",6401,64,"US",40,40.09333333,92,-92.54500000,
1237504,12375,"IRK","Kirksville Regional",6401,64,"US",40,40.09361111,92,-92.54500000,
1237505,12375,"IRK","Kirksville Regional",6401,64,"US",40,40.09333333,92,-92.54500000,
1237601,12376,"IRO","Birao Airport",50901,509,"CF",10,10.18638889,22,22.71388889,
1237602,12376,"IRO","Birao Airport",50901,509,"CF",10,10.18638889,22,22.71388889,
1237603,12376,"IRO","Birao Airport",50901,509,"CF",10,10.23694444,22,22.71611111,
1237701,12377,"IRP","Isiro Airport",51701,517,"CD",2,2.78194444,27,27.63083333,
1237801,12378,"IRS","Sturgis Airport",4301,43,"US",41,41.80000000,85,-85.41666667,
1237901,12379,"IRV","Roy E. Ray",5101,51,"US",30,30.45444444,88,-88.21055556,
1237902,12379,"IRV","Roy E. Ray",5101,51,"US",30,30.45472222,88,-88.21055556,
1237903,12379,"IRV","Roy E. Ray",5101,51,"US",30,30.45527778,88,-88.21111111,
1237904,12379,"IRV","Roy E. Ray",5101,51,"US",30,30.45472222,88,-88.21055556,
1237905,12379,"IRV","Roy E. Ray",5101,51,"US",30,30.45527778,88,-88.21111111,
1238001,12380,"ISA","Mount Isa Airport",80201,802,"AU",20,-20.65583333,139,139.47916667,
1238002,12380,"ISA","Mount Isa Airport",80201,802,"AU",20,-20.66388889,139,139.48861111,
1238101,12381,"ISB","Islamabad International",76401,764,"PK",33,33.61472222,73,73.09666667,
1238102,12381,"ISB","Benazir Bhutto International",76401,764,"PK",33,33.61472222,73,73.09666667,
1238103,12381,"ISB","Benazir Bhutto International",76401,764,"PK",33,33.61666667,73,73.09861111,
1238201,12382,"ISC","St. Mary's",49301,493,"GB",49,49.91277778,6,-6.29166667,
1238202,12382,"ISC","St. Mary's",49301,493,"GB",49,49.91333333,6,-6.29166667,
1238203,12382,"ISC","Scilly Isles Airport",49301,493,"GB",49,49.91333333,6,-6.29166667,
1238204,12382,"ISC","Scilly Isles Airport",49301,493,"GB",49,49.91333333,6,-6.29194444,
1238205,12382,"ISC","St Marys",49301,493,"GB",49,49.91333333,6,-6.29166667,
1238206,12382,"ISC","Scilly Isles Airport",49301,493,"GB",49,49.91333333,6,-6.29194444,
1238301,12383,"ISG","Ishigaki Airport",76101,761,"",24,24.33694444,124,124.16888889,
1238302,12383,"ISG","Ishigaki Airport",73601,736,"JP",24,24.33694444,124,124.16888889,
1238303,12383,"ISG","Ishigaki Airport",73601,736,"JP",24,24.34444444,124,124.18694444,
1238401,12384,"ISH","Ischia Airport",45001,450,"IT",40,40.75000000,13,13.90000000,
1238501,12385,"ISI","Isisford Airport",80201,802,"AU",24,-24.26333333,144,144.42333333,
1238502,12385,"ISI","Isisford Airport",80201,802,"AU",24,-24.25916667,144,144.42416667,
1238601,12386,"ISJ","Isla Mujeres Airport",14801,148,"MX",21,21.26666667,86,-86.75000000,
1238602,12386,"ISJ","Isla Mujeres Airport",14801,148,"MX",21,21.24500000,86,-86.74000000,
1238701,12387,"ISL","Isabel Pass Airport",101,1,"US",63,63.50000000,145,-145.03333333,
1238801,12388,"ISM","Kissimmee Gateway",3301,33,"US",28,28.29027778,81,-81.43722222,
1238802,12388,"ISM","Kissimmee Gateway",3301,33,"US",28,28.28972222,81,-81.43694444,
1238901,12389,"ISN","Sloulin Field International",6601,66,"US",48,48.17611111,103,-103.63611111,
1238902,12389,"ISN","Sloulin Field International",6601,66,"US",48,48.17805556,103,-103.64222222,
1239001,12390,"ISO","Kinston Regional Jetport at Stallings Field",3601,36,"US",35,35.32666667,77,-77.61666667,
1239002,12390,"ISO","Kinston Regional Jetport at Stallings Field",3601,36,"US",35,35.33138889,77,-77.60888889,
1239101,12391,"ISP","Long Island MacArthur",2201,22,"US",40,40.79666667,73,-73.10083333,
1239102,12391,"ISP","Long Island MacArthur",2201,22,"US",40,40.79527778,73,-73.10027778,
1239103,12391,"ISP","Long Island MacArthur",2201,22,"US",40,40.79611111,73,-73.10055556,
1239201,12392,"ISQ","Schoolcraft County",4301,43,"US",45,45.97500000,86,-86.17666667,
1239202,12392,"ISQ","Schoolcraft County",4301,43,"US",45,45.97444444,86,-86.17166667,
1239301,12393,"ISR","Le Tube",42701,427,"FR",43,43.52277778,4,4.92388889,
1239302,12393,"ISR","Istres Le Tube",42701,427,"FR",43,43.52277778,4,4.92388889,
1239303,12393,"ISR","Le Tube",42701,427,"FR",43,43.52277778,4,4.92388889,
1239304,12393,"ISR","Istres Le Tube",42701,427,"FR",43,43.52277778,4,4.92388889,
1239401,12394,"ISS","Wiscasset Airport",1201,12,"US",43,43.96333333,69,-69.71222222,
1239402,12394,"ISS","Wiscasset Airport",1201,12,"US",43,43.96138889,69,-69.71250000,
1239501,12395,"IST","Ataturk",67901,679,"TR",40,40.97666667,28,28.81527778,
1239502,12395,"IST","Ataturk",67901,679,"TR",40,40.98222222,28,28.81277778,
1239503,12395,"IST","Ataturk",67901,679,"TR",40,40.98000000,28,28.81194444,
1239504,12395,"IST","Ataturk",67901,679,"TR",40,40.98222222,28,28.81277778,
1239505,12395,"IST","Ataturk",67901,679,"TR",40,40.98000000,28,28.81194444,
1239506,12395,"ISL","Ataturk",67901,679,"TR",40,40.98000000,28,28.81194444,
1239601,12396,"ISW","Wisconsin Rapids Airport",4501,45,"US",44,44.36111111,89,-89.83833333,
1239602,12396,"ISW","Alexander Field",4501,45,"US",44,44.36138889,89,-89.83805556,
1239603,12396,"ISW","Alexander Field South Wood County",4501,45,"US",44,44.36027778,89,-89.83888889,
1239604,12396,"ISW","Alexander Field South Wood County",4501,45,"US",44,44.36055556,89,-89.83805556,
1239605,12396,"ISW","Alexander Field South Wood County",4501,45,"US",44,44.36027778,89,-89.83888889,
1239606,12396,"ISW","Alexander Field South Wood County",4501,45,"US",44,44.36055556,89,-89.83805556,
1239607,12396,"ISW","Alexander Field South Wood County",4501,45,"US",44,44.36027778,89,-89.83916667,
1239701,12397,"ITH","Ithaca Tompkins Regional",2201,22,"US",42,42.49027778,76,-76.45805556,
1239702,12397,"ITH","Ithaca Tompkins Regional",2201,22,"US",42,42.49138889,76,-76.45861111,
1240001,12400,"OSA","Osaka International",73601,736,"JP",34,34.78555556,135,135.43833333,
1240002,12400,"ITM","Osaka International",73601,736,"JP",34,34.78250000,135,135.44111111,
1240003,12400,"ITM","Osaka International",73601,736,"JP",34,34.78555556,135,135.43805556,
1240101,12401,"ITN","Itabuna Airport",31601,316,"BR",14,-14.80000000,39,-39.30000000,
1240102,12401,"ITN","Itabuna Airport",31601,316,"BR",14,-14.81055556,39,-39.29055556,
1240103,12401,"ITN","Itabuna Airport",31601,316,"BR",14,-14.81027778,39,-39.28972222,
1240104,12401,"ITN","Itabuna Airport",31601,316,"BR",14,-14.81055556,39,-39.29055556,
1240105,12401,"ITN","Itabuna Airport",31601,316,"BR",14,-14.81027778,39,-39.28972222,
1240106,12401,"ITN","Tertuliano Guedes de Pinho",31601,316,"BR",14,-14.81055556,39,-39.29083333,
1240201,12402,"ITO","General Lyman Field",201,2,"US",19,19.72361111,155,-155.05805556,
1240202,12402,"ITO","Hilo International",201,2,"US",19,19.72361111,155,-155.05805556,
1240203,12402,"ITO","Hilo International",201,2,"US",19,19.72027778,155,-155.04833333,
1240301,12403,"ITQ","Itaqui Airport",31601,316,"BR",29,-29.12916667,56,-56.57000000,
1240302,12403,"ITQ","Itaqui Airport",31601,316,"BR",29,-29.17305556,56,-56.53777778,
1240303,12403,"ITQ","Itaqui Airport",31601,316,"BR",29,-29.17194444,56,-56.53833333,
1240304,12403,"ITQ","Itaqui Airport",31601,316,"BR",29,-29.17305556,56,-56.53777778,
1240305,12403,"ITQ","Itaqui Airport",31601,316,"BR",29,-29.17194444,56,-56.53833333,
1240401,12404,"IUE","Niue International",85201,852,"NU",19,-19.07666667,169,-169.92861111,
1240402,12404,"IUE","Niue International",85201,852,"NU",19,-19.07888889,169,-169.92583333,
1240501,12405,"IUS","Inus Airport",80401,804,"PG",5,-5.78333333,155,155.15000000,
1240601,12406,"IVA","Ambanja Airport",54101,541,"MG",13,-13.64222222,48,48.45777778,
1240602,12406,"IVA","Ambanja/Ambalavelona",54101,541,"MG",13,-13.64222222,48,48.45777778,
1240701,12407,"IVC","Invercargill Airport",85101,851,"NZ",46,-46.41250000,168,168.32083333,
1240702,12407,"IVC","Invercargill Airport",85101,851,"NZ",46,-46.41472222,168,168.31388889,
1240801,12408,"IVG","Ivangrad Airport",49701,497,"YU",42,42.84083333,19,19.86750000,
1240802,12408,"IVG","Ivangrad Airport",49702,497,"YU",42,42.84083333,19,19.86750000,
1240803,12408,"IVG","Berane Airport",45901,459,"YU",42,42.83861111,19,19.86111111,
1240804,12408,"IVG","Berane Airport",47701,477,"CS",42,42.83861111,19,19.86111111,
1240805,12408,"IVG","Berane Airport",45902,459,"ME",42,42.83861111,19,19.86111111,
1240806,12408,"IVG","Berane Airport",45902,459,"ME",42,42.83916667,19,19.86222222,
1240901,12409,"IVL","Ivalo Airport",42501,425,"FI",68,68.61111111,27,27.41555556,
1240902,12409,"IVL","Ivalo Airport",42501,425,"FI",68,68.60722222,27,27.40527778,
1241001,12410,"IVR","Inverell Airport",80201,802,"AU",29,-29.89000000,151,151.14500000,
1241002,12410,"IVR","Inverell Airport",80201,802,"AU",29,-29.88833333,151,151.14416667,
1241101,12411,"IWA","Ivanovo Airport",48901,489,"SU",57,57.00000000,41,41.00000000,
1241102,12411,"IWA","Ivanovo Airport",47501,475,"RU",57,57.00000000,41,41.00000000,
1241201,12412,"IWD","Gogebic-Iron County",4301,43,"US",46,46.52555556,90,-90.13166667,
1241202,12412,"IWD","Gogebic-Iron County",4301,43,"US",46,46.52750000,90,-90.13138889,
1241301,12413,"IWJ","Iwami Airport",73601,736,"JP",34,34.67638889,131,131.79027778,
1241401,12414,"IWO","Iwo Jima Airport",73601,736,"JP",24,24.78666667,141,141.32416667,
1241402,12414,"IWO","Iwoto Airport",73601,736,"JP",24,24.78666667,141,141.32416667,
1241403,12414,"IWO","Iwoto Airport",73601,736,"JP",24,24.78416667,141,141.32277778,
1241501,12415,"IWS","West Houston",7401,74,"US",29,29.81777778,95,-95.67222222,
1241502,12415,"IWS","West Houston",7401,74,"US",29,29.81805556,95,-95.67250000,
1241601,12416,"IXA","Agartala Airport",73301,733,"IN",23,23.89000000,91,91.24222222,
1241602,12416,"IXA","Agartala Airport",73301,733,"IN",23,23.88722222,91,91.24083333,
1241701,12417,"IXB","Bagdogra Airport",73301,733,"IN",26,26.68055556,88,88.33055556,
1241702,12417,"IXB","Bagdogra Airport",73301,733,"IN",26,26.68138889,88,88.32805556,
1241703,12417,"IXB","Baghdogra",73301,733,"IN",26,26.68138889,88,88.32805556,
1241704,12417,"IXB","Bagdogra Airport",73301,733,"IN",26,26.68138889,88,88.32805556,
1241705,12417,"IXB","Baghdogra",73301,733,"IN",26,26.68138889,88,88.32805556,
1241706,12417,"IXB","Bagdogra Airport",73301,733,"IN",26,26.68138889,88,88.32805556,
1241801,12418,"IXC","Chandigarh Airport",73301,733,"IN",30,30.67194444,76,76.79055556,
1241802,12418,"IXC","Chandigarh Airport",73301,733,"IN",30,30.67361111,76,76.78861111,
1241901,12419,"IXD","Allahabad Airport",73301,733,"IN",25,25.43972222,81,81.73611111,
1241902,12419,"IXD","Allahabad Airport",73301,733,"IN",25,25.44000000,81,81.73388889,
1242001,12420,"IXE","Mangalore/Bajpe",73301,733,"IN",12,12.96388889,74,74.89388889,
1242002,12420,"IXE","Mangalore Airport",73301,733,"IN",12,12.95805556,74,74.88861111,
1242003,12420,"IXE","Mangalore International",73301,733,"IN",12,12.95805556,74,74.88861111,
1242004,12420,"IXE","Mangalore Airport",73301,733,"IN",12,12.95805556,74,74.88861111,
1242005,12420,"IXE","Mangalore International",73301,733,"IN",12,12.95805556,74,74.88861111,
1242101,12421,"IXG","Belgaum Airport",73301,733,"IN",15,15.85861111,74,74.61833333,
1242102,12421,"IXG","Belgaum Airport",73301,733,"IN",15,15.85972222,74,74.62000000,
1242103,12421,"IXG","Belgaum Airport",73301,733,"IN",15,15.85916667,74,74.61833333,
1242104,12421,"IXG","Belgaum Airport",73301,733,"IN",15,15.85972222,74,74.62000000,
1242201,12422,"IXH","Kailashahar Airport",73301,733,"IN",24,24.30722222,92,92.00888889,
1242202,12422,"IXH","Kailashahar Airport",73301,733,"IN",24,24.30805556,92,92.00722222,
1242203,12422,"IXH","Kailashahar Airport",73301,733,"IN",24,24.30833333,92,92.00750000,
1242204,12422,"IXH","Kailashahar Airport",73301,733,"IN",24,24.30805556,92,92.00722222,
1242205,12422,"IXH","Kailashahar Airport",73301,733,"IN",24,24.30833333,92,92.00750000,
1242301,12423,"IXI","North Lakhimpur/Lilabari",73301,733,"IN",27,27.29027778,94,94.08888889,
1242401,12424,"IXJ","Jammu Airport",73301,733,"IN",32,32.69027778,74,74.83888889,
1242402,12424,"IXJ","Jammu Airport",73301,733,"IN",32,32.68916667,74,74.83805556,
1242501,12425,"IXK","Keshod Airport",73301,733,"IN",21,21.31944444,70,70.27083333,
1242502,12425,"IXK","Keshod Airport",73301,733,"IN",21,21.31694444,70,70.27027778,
1242601,12426,"IXL","Leh Airport",73301,733,"IN",34,34.13583333,77,77.54916667,
1242602,12426,"IXL","Leh Airport",73301,733,"IN",34,34.13611111,77,77.54611111,
1242603,12426,"IXL","Leh Airport",73301,733,"IN",34,34.13583333,77,77.54555556,
1242604,12426,"IXL","Leh Airport",73301,733,"IN",34,34.13611111,77,77.54611111,
1242605,12426,"IXL","Leh Airport",73301,733,"IN",34,34.13583333,77,77.54555556,
1242701,12427,"IXM","Madurai Airport",73301,733,"IN",9,9.83250000,78,78.08805556,
1242702,12427,"IXM","Madurai Airport",73301,733,"IN",9,9.83444444,78,78.09111111,
1242901,12429,"IXQ","Kamalpur Airport",73301,733,"IN",24,24.13250000,91,91.81555556,
1242902,12429,"IXQ","Kamalpur Airport",73301,733,"IN",24,24.13527778,91,91.81083333,
1243001,12430,"IXR","Ranchi Airport",73301,733,"IN",23,23.31444444,85,85.32361111,
1243002,12430,"IXR","Ranchi Airport",73301,733,"IN",23,23.31472222,85,85.32166667,
1243101,12431,"IXS","Silchar Airport",73301,733,"IN",24,24.91222222,92,92.98138889,
1243102,12431,"IXS","Silchar Airport",73301,733,"IN",24,24.91333333,92,92.97944444,
1243201,12432,"IXU","Aurangabad Airport",73301,733,"IN",19,19.86361111,75,75.40111111,
1243202,12432,"IXU","Aurangabad Airport",73301,733,"IN",19,19.86305556,75,75.39555556,
1243301,12433,"IXW","Jamshedpur Airport",73301,733,"IN",22,22.81305556,86,86.16888889,
1243302,12433,"IXW","Jamshedpur Airport",73301,733,"IN",22,22.81361111,86,86.16861111,
1243303,12433,"IXW","Jamshedpur Airport",73301,733,"IN",22,22.81361111,86,86.16833333,
1243304,12433,"IXW","Jamshedpur Airport",73301,733,"IN",22,22.81444444,86,86.16888889,
1243305,12433,"IXW","Jamshedpur Airport",73301,733,"IN",22,22.81361111,86,86.16833333,
1243306,12433,"IXW","Jamshedpur Airport",73301,733,"IN",22,22.81361111,86,86.16861111,
1243307,12433,"IXW","Jamshedpur Airport",73301,733,"IN",22,22.81361111,86,86.16833333,
1243401,12434,"IXY","Kandla Airport",73301,733,"IN",23,23.11111111,70,70.10416667,
1243402,12434,"IXY","Kandla Airport",73301,733,"IN",23,23.11250000,70,70.10027778,
1243501,12435,"IXZ","Port Blair Airport",73301,733,"IN",11,11.64833333,92,92.74361111,
1243502,12435,"IXZ","Port Blair Airport",73301,733,"IN",11,11.64111111,92,92.72972222,
1243601,12436,"IYK","Inyokern-Kern County",9101,91,"US",35,35.65666667,117,-117.82916667,
1243602,12436,"IYK","Inyokern Airport",9101,91,"US",35,35.65861111,117,-117.82944444,
1243701,12437,"IZM","Izmir Metropolitan Area",67901,679,"TR",38,38.28611111,27,27.15916667,
1243801,12438,"IZO","Izumo Airport",73601,736,"JP",35,35.41194444,132,132.89111111,
1243802,12438,"IZO","Izumo Airport",73601,736,"JP",35,35.41361111,132,132.89000000,
1243901,12439,"IZT","Ixtepec Airport",14801,148,"MX",16,16.56916667,95,-95.10833333,
1243902,12439,"IZT","Ixtepec Airport",14801,148,"MX",16,16.44944444,95,-95.09361111,
1243903,12439,"IZT","Ixtepec Airport",14801,148,"MX",16,16.44916667,95,-95.09361111,
1243904,12439,"IZT","Ixtepec Airport",14801,148,"MX",16,16.44944444,95,-95.09361111,
